data,model,attack,adv_param,defence,acc_no_def,acc_on_adv,fpr
banknote,dnn,fgsm,0.3,lid,0.0,0.8832487309644671,0.01015228426395939
banknote,dnn,fgsm,0.3,lid,0.0,0.903061224489796,0.005102040816326529
banknote,dnn,fgsm,0.3,magnet,0.0,0.4120603015075377,0.0
banknote,dnn,fgsm,0.3,magnet,0.0,0.4522613065326633,0.0
banknote,dnn,fgsm,0.3,magnet,0.0,0.4444444444444444,0.015151515151515154
banknote,dnn,fgsm,0.3,magnet,0.0,0.39593908629441626,0.0
banknote,dnn,fgsm,0.3,magnet,0.0,0.4948979591836735,0.0
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.005025125628140704
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.0
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.0
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.015228426395939087
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.0
banknote,dnn,fgsm,0.6,baard,0.0,1.0,0.0
banknote,dnn,fgsm,0.6,baard,0.0,1.0,0.02010050251256281
banknote,dnn,fgsm,0.6,baard,0.0,1.0,0.005050505050505051
banknote,dnn,fgsm,0.6,baard,0.0,1.0,0.01015228426395939
banknote,dnn,fgsm,0.6,baard,0.0,1.0,0.005102040816326529
banknote,dnn,fgsm,0.6,lid,,,
banknote,dnn,fgsm,0.6,lid,0.0,0.9798994974874372,0.0
banknote,dnn,fgsm,0.6,lid,0.0,0.9646464646464646,0.005050505050505051
banknote,dnn,fgsm,0.6,lid,0.0,0.9543147208121828,0.0
banknote,dnn,fgsm,0.6,lid,0.0,0.9744897959183674,0.0
banknote,dnn,fgsm,0.6,magnet,0.0,0.7638190954773869,0.0
banknote,dnn,fgsm,0.6,magnet,0.0,0.6884422110552764,0.0
banknote,dnn,fgsm,0.6,magnet,0.0,1.0,0.015151515151515154
banknote,dnn,fgsm,0.6,magnet,0.0,0.8324873096446701,0.0
banknote,dnn,fgsm,0.6,magnet,0.0,0.4387755102040816,0.0
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.005025125628140704
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.0
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.0
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.015228426395939087
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.0,baard,0.0,1.0,0.0
banknote,dnn,fgsm,1.0,baard,0.0,1.0,0.02010050251256281
banknote,dnn,fgsm,1.0,baard,0.0,1.0,0.005050505050505051
banknote,dnn,fgsm,1.0,baard,0.0,1.0,0.01015228426395939
banknote,dnn,fgsm,1.0,baard,0.0,1.0,0.005102040816326529
banknote,dnn,fgsm,1.0,lid,,,
banknote,dnn,fgsm,1.0,lid,0.0,0.9949748743718592,0.0
banknote,dnn,fgsm,1.0,lid,0.0,0.9696969696969696,0.0
banknote,dnn,fgsm,1.0,lid,0.0,0.9238578680203046,0.0
banknote,dnn,fgsm,1.0,lid,0.0,0.9591836734693876,0.0
banknote,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.0,magnet,0.0,1.0,0.015151515151515154
banknote,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.005025125628140704
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.015228426395939087
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.5,baard,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,baard,0.0,1.0,0.02010050251256281
banknote,dnn,fgsm,1.5,baard,0.0,1.0,0.005050505050505051
banknote,dnn,fgsm,1.5,baard,0.0,1.0,0.01015228426395939
banknote,dnn,fgsm,1.5,baard,0.0,1.0,0.005102040816326529
banknote,dnn,fgsm,1.5,lid,,,
banknote,dnn,fgsm,1.5,lid,0.0,0.9949748743718592,0.0
banknote,dnn,fgsm,1.5,lid,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,lid,0.0,0.9898477157360406,0.0
banknote,dnn,fgsm,1.5,lid,0.0,0.9846938775510204,0.0
banknote,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,magnet,0.0,1.0,0.015151515151515154
banknote,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.005025125628140704
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.0
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.015228426395939087
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.0
banknote,dnn,fgsm,2.0,baard,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,baard,0.0,1.0,0.02010050251256281
banknote,dnn,fgsm,2.0,baard,0.0,1.0,0.005050505050505051
banknote,dnn,fgsm,2.0,baard,0.0,1.0,0.01015228426395939
banknote,dnn,fgsm,2.0,baard,0.0,1.0,0.005102040816326529
banknote,dnn,fgsm,2.0,lid,,,
banknote,dnn,fgsm,2.0,lid,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,lid,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,lid,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,lid,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,magnet,0.0,1.0,0.015151515151515154
banknote,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.005025125628140704
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.0
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.0
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.015228426395939087
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.0
banknote,svm,bim,0.05,baard,0.8469387755102041,0.9540816326530612,0.005102040816326529
banknote,svm,bim,0.05,baard,0.8461538461538461,0.9743589743589745,0.015384615384615384
banknote,svm,bim,0.05,baard,0.7806122448979592,0.9285714285714286,0.005102040816326529
banknote,svm,bim,0.05,baard,0.8418367346938775,0.9591836734693876,0.015306122448979591
banknote,svm,bim,0.05,baard,0.7806122448979592,0.9540816326530612,0.015306122448979591
banknote,svm,bim,0.05,magnet,0.8469387755102041,0.7295918367346939,0.0
banknote,svm,bim,0.05,magnet,0.8461538461538461,0.6256410256410256,0.0
banknote,svm,bim,0.05,magnet,0.7806122448979592,0.5765306122448979,0.0
banknote,svm,bim,0.05,magnet,0.8418367346938775,0.5918367346938775,0.0
banknote,svm,bim,0.05,magnet,0.7806122448979592,0.5561224489795918,0.005102040816326529
banknote,svm,bim,0.05,rc,0.8469387755102041,0.8469387755102041,0.005102040816326529
banknote,svm,bim,0.05,rc,0.8461538461538461,0.8461538461538461,0.0
banknote,svm,bim,0.05,rc,0.7806122448979592,0.7806122448979592,0.0
banknote,svm,bim,0.05,rc,0.8418367346938775,0.8418367346938775,0.005102040816326529
banknote,svm,bim,0.05,rc,0.7806122448979592,0.7806122448979592,0.0
banknote,svm,bim,0.1,baard,0.14285714285714285,0.7193877551020408,0.005102040816326529
banknote,svm,bim,0.1,baard,0.19487179487179487,0.7230769230769231,0.015384615384615384
banknote,svm,bim,0.1,baard,0.15306122448979592,0.6428571428571429,0.005102040816326529
banknote,svm,bim,0.1,baard,0.1326530612244898,0.6530612244897959,0.015306122448979591
banknote,svm,bim,0.1,baard,0.1479591836734694,0.6938775510204082,0.015306122448979591
banknote,svm,bim,0.1,magnet,0.14285714285714285,0.6938775510204082,0.0
banknote,svm,bim,0.1,magnet,0.19487179487179487,0.5487179487179488,0.0
banknote,svm,bim,0.1,magnet,0.15306122448979592,0.5663265306122449,0.0
banknote,svm,bim,0.1,magnet,0.1326530612244898,0.5357142857142857,0.0
banknote,svm,bim,0.1,magnet,0.1479591836734694,0.5408163265306123,0.005102040816326529
banknote,svm,bim,0.1,rc,0.14285714285714285,0.16326530612244894,0.005102040816326529
banknote,svm,bim,0.1,rc,0.19487179487179487,0.22564102564102564,0.0
banknote,svm,bim,0.1,rc,0.15306122448979592,0.16326530612244894,0.0
banknote,svm,bim,0.1,rc,0.1326530612244898,0.12755102040816327,0.005102040816326529
banknote,svm,bim,0.1,rc,0.1479591836734694,0.15306122448979592,0.0
banknote,svm,bim,0.3,baard,0.0,0.9591836734693876,0.005102040816326529
banknote,svm,bim,0.3,baard,0.0,0.9487179487179488,0.015384615384615384
banknote,svm,bim,0.3,baard,0.0,0.9387755102040816,0.005102040816326529
banknote,svm,bim,0.3,baard,0.0,0.9744897959183674,0.015306122448979591
banknote,svm,bim,0.3,baard,0.0,0.9489795918367347,0.015306122448979591
banknote,svm,bim,0.3,magnet,0.0,0.5051020408163265,0.0
banknote,svm,bim,0.3,magnet,0.0,0.3487179487179487,0.0
banknote,svm,bim,0.3,magnet,0.0,0.4081632653061225,0.0
banknote,svm,bim,0.3,magnet,0.0,0.3316326530612245,0.0
banknote,svm,bim,0.3,magnet,0.0,0.5,0.005102040816326529
banknote,svm,bim,0.3,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,0.3,rc,0.0,0.0,0.0
banknote,svm,bim,0.3,rc,0.0,0.0,0.0
banknote,svm,bim,0.3,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,0.3,rc,0.0,0.0,0.0
banknote,svm,bim,0.6,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,0.6,baard,0.0,1.0,0.015384615384615384
banknote,svm,bim,0.6,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,0.6,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,0.6,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,0.6,magnet,0.0,0.5102040816326531,0.0
banknote,svm,bim,0.6,magnet,0.0,0.8358974358974359,0.0
banknote,svm,bim,0.6,magnet,0.0,0.8163265306122449,0.0
banknote,svm,bim,0.6,magnet,0.0,0.7653061224489796,0.0
banknote,svm,bim,0.6,magnet,0.0,0.6326530612244898,0.005102040816326529
banknote,svm,bim,0.6,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,0.6,rc,0.0,0.0,0.0
banknote,svm,bim,0.6,rc,0.0,0.0,0.0
banknote,svm,bim,0.6,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,0.6,rc,0.0,0.0,0.0
banknote,svm,bim,1.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.0,baard,0.0,1.0,0.015384615384615384
banknote,svm,bim,1.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,1.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,1.0,magnet,0.0,1.0,0.0
banknote,svm,bim,1.0,magnet,0.0,1.0,0.0
banknote,svm,bim,1.0,magnet,0.0,1.0,0.0
banknote,svm,bim,1.0,magnet,0.0,1.0,0.0
banknote,svm,bim,1.0,magnet,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,1.0,rc,0.0,0.0,0.0
banknote,svm,bim,1.0,rc,0.0,0.0,0.0
banknote,svm,bim,1.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,1.0,rc,0.0,0.0,0.0
banknote,svm,bim,1.5,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.5,baard,0.0,1.0,0.015384615384615384
banknote,svm,bim,1.5,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.5,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,1.5,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,1.5,magnet,0.0,1.0,0.0
banknote,svm,bim,1.5,magnet,0.0,1.0,0.0
banknote,svm,bim,1.5,magnet,0.0,1.0,0.0
banknote,svm,bim,1.5,magnet,0.0,1.0,0.0
banknote,svm,bim,1.5,magnet,0.0,1.0,0.005102040816326529
banknote,svm,bim,1.5,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,1.5,rc,0.0,0.0,0.0
banknote,svm,bim,1.5,rc,0.0,0.0,0.0
banknote,svm,bim,1.5,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,1.5,rc,0.0,0.0,0.0
banknote,svm,bim,2.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,2.0,baard,0.0,1.0,0.015384615384615384
banknote,svm,bim,2.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,bim,2.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,2.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,bim,2.0,magnet,0.0,1.0,0.0
banknote,svm,bim,2.0,magnet,0.0,1.0,0.0
banknote,svm,bim,2.0,magnet,0.0,1.0,0.0
banknote,svm,bim,2.0,magnet,0.0,1.0,0.0
banknote,svm,bim,2.0,magnet,0.0,1.0,0.005102040816326529
banknote,svm,bim,2.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,2.0,rc,0.0,0.0,0.0
banknote,svm,bim,2.0,rc,0.0,0.0,0.0
banknote,svm,bim,2.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,bim,2.0,rc,0.0,0.0,0.0
banknote,svm,boundary,0.0,baard,0.0,0.9132653061224488,0.005102040816326529
banknote,svm,boundary,0.0,baard,0.0,0.9076923076923076,0.015384615384615384
banknote,svm,boundary,0.0,baard,0.0,0.9081632653061223,0.005102040816326529
banknote,svm,boundary,0.0,baard,0.0,0.9387755102040816,0.015306122448979591
banknote,svm,boundary,0.0,baard,0.0,0.8367346938775511,0.015306122448979591
banknote,svm,boundary,0.0,magnet,0.0,0.7142857142857143,0.0
banknote,svm,boundary,0.0,magnet,0.0,0.6615384615384615,0.0
banknote,svm,boundary,0.0,magnet,0.0,0.5867346938775511,0.0
banknote,svm,boundary,0.0,magnet,0.0,0.6071428571428571,0.0
banknote,svm,boundary,0.0,magnet,0.0,0.5867346938775511,0.005102040816326529
banknote,svm,boundary,0.0,rc,0.0,0.5510204081632653,0.005102040816326529
banknote,svm,boundary,0.0,rc,0.0,0.5743589743589743,0.0
banknote,svm,boundary,0.0,rc,0.0,0.5510204081632653,0.0
banknote,svm,boundary,0.0,rc,0.0,0.5459183673469388,0.005102040816326529
banknote,svm,boundary,0.0,rc,0.0,0.6224489795918368,0.0
banknote,svm,fgsm,0.05,baard,0.8469387755102041,0.9540816326530612,0.005102040816326529
banknote,svm,fgsm,0.05,baard,0.8461538461538461,0.9743589743589745,0.015384615384615384
banknote,svm,fgsm,0.05,baard,0.7806122448979592,0.9285714285714286,0.005102040816326529
banknote,svm,fgsm,0.05,baard,0.8418367346938775,0.9591836734693876,0.015306122448979591
banknote,svm,fgsm,0.05,baard,0.7806122448979592,0.9540816326530612,0.015306122448979591
banknote,svm,fgsm,0.05,magnet,0.8469387755102041,0.7295918367346939,0.0
banknote,svm,fgsm,0.05,magnet,0.8461538461538461,0.6256410256410256,0.0
banknote,svm,fgsm,0.05,magnet,0.7806122448979592,0.5765306122448979,0.0
banknote,svm,fgsm,0.05,magnet,0.8418367346938775,0.5918367346938775,0.0
banknote,svm,fgsm,0.05,magnet,0.7806122448979592,0.5561224489795918,0.005102040816326529
banknote,svm,fgsm,0.05,rc,0.8469387755102041,0.8571428571428571,0.005102040816326529
banknote,svm,fgsm,0.05,rc,0.8461538461538461,0.8256410256410256,0.0
banknote,svm,fgsm,0.05,rc,0.7806122448979592,0.7857142857142857,0.0
banknote,svm,fgsm,0.05,rc,0.8418367346938775,0.8367346938775511,0.005102040816326529
banknote,svm,fgsm,0.05,rc,0.7806122448979592,0.7653061224489796,0.0
banknote,svm,fgsm,0.1,baard,0.14285714285714285,0.7193877551020408,0.005102040816326529
banknote,svm,fgsm,0.1,baard,0.19487179487179487,0.7230769230769231,0.015384615384615384
banknote,svm,fgsm,0.1,baard,0.15306122448979592,0.6428571428571429,0.005102040816326529
banknote,svm,fgsm,0.1,baard,0.1326530612244898,0.6530612244897959,0.015306122448979591
banknote,svm,fgsm,0.1,baard,0.1479591836734694,0.6938775510204082,0.015306122448979591
banknote,svm,fgsm,0.1,magnet,0.14285714285714285,0.6938775510204082,0.0
banknote,svm,fgsm,0.1,magnet,0.19487179487179487,0.5487179487179488,0.0
banknote,svm,fgsm,0.1,magnet,0.15306122448979592,0.5663265306122449,0.0
banknote,svm,fgsm,0.1,magnet,0.1326530612244898,0.5357142857142857,0.0
banknote,svm,fgsm,0.1,magnet,0.1479591836734694,0.5408163265306123,0.005102040816326529
banknote,svm,fgsm,0.1,rc,0.14285714285714285,0.1683673469387755,0.005102040816326529
banknote,svm,fgsm,0.1,rc,0.19487179487179487,0.2358974358974359,0.0
banknote,svm,fgsm,0.1,rc,0.15306122448979592,0.15816326530612246,0.0
banknote,svm,fgsm,0.1,rc,0.1326530612244898,0.1326530612244898,0.005102040816326529
banknote,svm,fgsm,0.1,rc,0.1479591836734694,0.15306122448979592,0.0
banknote,svm,fgsm,0.3,baard,0.0,0.9591836734693876,0.005102040816326529
banknote,svm,fgsm,0.3,baard,0.0,0.9487179487179488,0.015384615384615384
banknote,svm,fgsm,0.3,baard,0.0,0.9387755102040816,0.005102040816326529
banknote,svm,fgsm,0.3,baard,0.0,0.9744897959183674,0.015306122448979591
banknote,svm,fgsm,0.3,baard,0.0,0.9489795918367347,0.015306122448979591
banknote,svm,fgsm,0.3,magnet,0.0,0.5051020408163265,0.0
banknote,svm,fgsm,0.3,magnet,0.0,0.3487179487179487,0.0
banknote,svm,fgsm,0.3,magnet,0.0,0.4081632653061225,0.0
banknote,svm,fgsm,0.3,magnet,0.0,0.3316326530612245,0.0
banknote,svm,fgsm,0.3,magnet,0.0,0.5,0.005102040816326529
banknote,svm,fgsm,0.3,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,0.3,rc,0.0,0.0,0.0
banknote,svm,fgsm,0.3,rc,0.0,0.0,0.0
banknote,svm,fgsm,0.3,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,0.3,rc,0.0,0.0,0.0
banknote,svm,fgsm,0.6,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,0.6,baard,0.0,1.0,0.015384615384615384
banknote,svm,fgsm,0.6,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,0.6,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,0.6,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,0.6,magnet,0.0,0.5102040816326531,0.0
banknote,svm,fgsm,0.6,magnet,0.0,0.8358974358974359,0.0
banknote,svm,fgsm,0.6,magnet,0.0,0.8163265306122449,0.0
banknote,svm,fgsm,0.6,magnet,0.0,0.7653061224489796,0.0
banknote,svm,fgsm,0.6,magnet,0.0,0.6326530612244898,0.005102040816326529
banknote,svm,fgsm,0.6,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,0.6,rc,0.0,0.0,0.0
banknote,svm,fgsm,0.6,rc,0.0,0.0,0.0
banknote,svm,fgsm,0.6,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,0.6,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.0,baard,0.0,1.0,0.015384615384615384
banknote,svm,fgsm,1.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,1.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.0,magnet,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,1.0,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.0,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,1.0,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.5,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.5,baard,0.0,1.0,0.015384615384615384
banknote,svm,fgsm,1.5,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.5,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,1.5,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.5,magnet,0.0,1.0,0.0
banknote,svm,fgsm,1.5,magnet,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,1.5,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,1.5,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.5,rc,0.0,0.0,0.0
banknote,svm,fgsm,1.5,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,1.5,rc,0.0,0.0,0.0
banknote,svm,fgsm,2.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,2.0,baard,0.0,1.0,0.015384615384615384
banknote,svm,fgsm,2.0,baard,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,2.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,2.0,baard,0.0,1.0,0.015306122448979591
banknote,svm,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,2.0,magnet,0.0,1.0,0.0
banknote,svm,fgsm,2.0,magnet,0.0,1.0,0.005102040816326529
banknote,svm,fgsm,2.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,2.0,rc,0.0,0.0,0.0
banknote,svm,fgsm,2.0,rc,0.0,0.0,0.0
banknote,svm,fgsm,2.0,rc,0.0,0.0,0.005102040816326529
banknote,svm,fgsm,2.0,rc,0.0,0.0,0.0
banknote,tree,boundary,0.0,baard,0.0,0.9797979797979798,0.005050505050505051
banknote,tree,boundary,0.0,baard,0.0,0.9949748743718592,0.02512562814070352
banknote,tree,boundary,0.0,baard,0.0,0.9846938775510204,0.020408163265306117
banknote,tree,boundary,0.0,baard,0.0,0.9948717948717948,0.020512820512820516
banknote,tree,boundary,0.0,baard,0.0,0.963917525773196,0.010309278350515464
banknote,tree,boundary,0.0,magnet,0.0,0.7121212121212122,0.0
banknote,tree,boundary,0.0,magnet,0.0,0.6432160804020101,0.0
banknote,tree,boundary,0.0,magnet,0.0,0.5153061224489796,0.0
banknote,tree,boundary,0.0,magnet,0.0,0.5333333333333333,0.0
banknote,tree,boundary,0.0,magnet,0.0,0.6082474226804123,0.005154639175257732
banknote,tree,boundary,0.0,rc,0.0,0.9343434343434344,0.0
banknote,tree,boundary,0.0,rc,0.0,0.7989949748743719,0.02010050251256281
banknote,tree,boundary,0.0,rc,0.0,0.9438775510204082,0.010204081632653059
banknote,tree,boundary,0.0,rc,0.0,0.8923076923076924,0.005128205128205128
banknote,tree,boundary,0.0,rc,0.0,0.9020618556701032,0.010309278350515464
banknote,tree,tree,0.0,baard,0.0,0.9494949494949496,0.005050505050505051
banknote,tree,tree,0.0,baard,,,0.02512562814070352
banknote,tree,tree,0.0,baard,0.0,0.9081632653061223,0.020408163265306117
banknote,tree,tree,0.0,baard,0.0,0.9230769230769232,0.020512820512820516
banknote,tree,tree,0.0,baard,0.0,0.9845360824742267,0.010309278350515464
banknote,tree,tree,0.0,magnet,0.0,0.4797979797979798,0.0
banknote,tree,tree,0.0,magnet,,,0.0
banknote,tree,tree,0.0,magnet,0.0,0.5255102040816326,0.0
banknote,tree,tree,0.0,magnet,0.0,0.4205128205128205,0.0
banknote,tree,tree,0.0,magnet,0.0,0.6082474226804123,0.005154639175257732
banknote,tree,tree,0.0,rc,0.0,0.5303030303030303,0.0
banknote,tree,tree,0.0,rc,,,0.02010050251256281
banknote,tree,tree,0.0,rc,0.0,0.4693877551020408,0.010204081632653059
banknote,tree,tree,0.0,rc,0.0,0.5384615384615384,0.005128205128205128
banknote,tree,tree,0.0,rc,0.0,0.15463917525773194,0.010309278350515464
breastcancer,dnn,apgd,0.05,baard,0.7448979591836735,0.7755102040816326,0.040816326530612235
breastcancer,dnn,apgd,0.05,baard,0.7628865979381443,0.865979381443299,0.1134020618556701
breastcancer,dnn,apgd,0.05,baard,0.6979166666666666,0.7604166666666666,0.02083333333333333
breastcancer,dnn,apgd,0.05,baard,0.7395833333333334,0.7916666666666666,0.11458333333333333
breastcancer,dnn,apgd,0.05,baard,0.7857142857142857,0.9081632653061223,0.051020408163265314
breastcancer,dnn,apgd,0.05,lid,0.7448979591836735,0.8061224489795918,0.08163265306122447
breastcancer,dnn,apgd,0.05,lid,0.7628865979381443,0.7628865979381443,0.0
breastcancer,dnn,apgd,0.05,lid,0.6979166666666666,0.7604166666666666,0.04166666666666666
breastcancer,dnn,apgd,0.05,lid,0.7395833333333334,0.7604166666666666,0.07291666666666667
breastcancer,dnn,apgd,0.05,lid,0.7857142857142857,0.8673469387755102,0.040816326530612235
breastcancer,dnn,apgd,0.05,magnet,0.7448979591836735,0.8571428571428571,0.0
breastcancer,dnn,apgd,0.05,magnet,0.7628865979381443,0.8453608247422679,0.0
breastcancer,dnn,apgd,0.05,magnet,0.6979166666666666,0.8541666666666666,0.0
breastcancer,dnn,apgd,0.05,magnet,0.7395833333333334,0.8229166666666666,0.02083333333333333
breastcancer,dnn,apgd,0.05,magnet,0.7857142857142857,0.9081632653061223,0.0
breastcancer,dnn,apgd,0.05,rc,0.7448979591836735,0.7448979591836735,0.0
breastcancer,dnn,apgd,0.05,rc,0.7628865979381443,0.7525773195876289,0.010309278350515464
breastcancer,dnn,apgd,0.05,rc,0.6979166666666666,0.7291666666666666,0.0
breastcancer,dnn,apgd,0.05,rc,0.7395833333333334,0.75,0.0
breastcancer,dnn,apgd,0.05,rc,0.7857142857142857,0.7857142857142857,0.0
breastcancer,dnn,apgd,0.1,baard,0.4081632653061225,0.5102040816326531,0.040816326530612235
breastcancer,dnn,apgd,0.1,baard,0.29896907216494845,0.5051546391752577,0.1134020618556701
breastcancer,dnn,apgd,0.1,baard,0.34375,0.5729166666666666,0.02083333333333333
breastcancer,dnn,apgd,0.1,baard,0.3854166666666667,0.6354166666666666,0.11458333333333333
breastcancer,dnn,apgd,0.1,baard,0.33673469387755106,0.7448979591836735,0.051020408163265314
breastcancer,dnn,apgd,0.1,lid,0.4081632653061225,0.4591836734693878,0.030612244897959183
breastcancer,dnn,apgd,0.1,lid,0.29896907216494845,0.29896907216494845,0.0
breastcancer,dnn,apgd,0.1,lid,0.34375,0.3541666666666667,0.0
breastcancer,dnn,apgd,0.1,lid,0.3854166666666667,0.40625,0.04166666666666666
breastcancer,dnn,apgd,0.1,lid,0.33673469387755106,0.4897959183673469,0.030612244897959183
